chr8	0	100000	0	0.0	NA
chr8	100000	200000	0	0.0	NA
chr8	200000	300000	2630	888.0	0.337642585551
chr8	300000	400000	903	292.0	0.323366555925
chr8	400000	500000	9119	2955.0	0.324048689549
chr8	500000	600000	2019	746.0	0.369489846459
chr8	600000	700000	6691	2368.0	0.353908234942
chr8	700000	800000	690	275.0	0.398550724638
chr8	800000	900000	0	0.0	NA
chr8	900000	1000000	0	0.0	NA
chr8	1000000	1100000	0	0.0	NA
chr8	1100000	1200000	0	0.0	NA
chr8	1200000	1300000	0	0.0	NA
chr8	1300000	1400000	0	0.0	NA
chr8	1400000	1500000	0	0.0	NA
chr8	1500000	1600000	0	0.0	NA
chr8	1600000	1700000	1597	646.0	0.40450845335
chr8	1700000	1800000	3586	1093.0	0.304796430563
chr8	1800000	1900000	0	0.0	NA
chr8	1900000	2000000	6367	2316.0	0.363750588974
chr8	2000000	2100000	1218	458.0	0.376026272578
chr8	2100000	2200000	3179	1010.0	0.317709971689
chr8	2200000	2300000	0	0.0	NA
chr8	2300000	2400000	16392	5735.0	0.349865788189
chr8	2400000	2500000	3148	1050.0	0.333545108005
chr8	2500000	2600000	0	0.0	NA
chr8	2600000	2700000	3982	1328.0	0.33350075339
chr8	2700000	2800000	218	83.0	0.380733944954
chr8	2800000	2900000	0	0.0	NA
chr8	2900000	3000000	0	0.0	NA
chr8	3000000	3100000	0	0.0	NA
chr8	3100000	3200000	0	0.0	NA
chr8	3200000	3300000	0	0.0	NA
chr8	3300000	3400000	0	0.0	NA
chr8	3400000	3500000	0	0.0	NA
chr8	3500000	3600000	0	0.0	NA
chr8	3600000	3700000	0	0.0	NA
chr8	3700000	3800000	0	0.0	NA
chr8	3800000	3900000	0	0.0	NA
chr8	3900000	4000000	0	0.0	NA
chr8	4000000	4100000	0	0.0	NA
chr8	4100000	4200000	0	0.0	NA
chr8	4200000	4300000	0	0.0	NA
chr8	4300000	4400000	0	0.0	NA
chr8	4400000	4500000	0	0.0	NA
chr8	4500000	4600000	0	0.0	NA
chr8	4600000	4700000	0	0.0	NA
chr8	4700000	4800000	0	0.0	NA
chr8	4800000	4900000	5904	1995.0	0.337906504065
chr8	4900000	5000000	13441	4138.0	0.307863998214
chr8	5000000	5100000	9029	2757.0	0.305349429616
chr8	5100000	5200000	0	0.0	NA
chr8	5200000	5300000	0	0.0	NA
chr8	5300000	5400000	11060	3546.0	0.32061482821
chr8	5400000	5500000	1206	387.0	0.320895522388
chr8	5500000	5600000	11645	3323.0	0.285358522971
chr8	5600000	5700000	0	0.0	NA
chr8	5700000	5800000	2917	927.0	0.317792252314
chr8	5800000	5900000	9872	2757.0	0.27927471637
chr8	5900000	6000000	3288	1170.0	0.355839416058
chr8	6000000	6100000	0	0.0	NA
chr8	6100000	6200000	1965	609.0	0.309923664122
chr8	6200000	6300000	1881	562.0	0.298777246146
chr8	6300000	6400000	0	0.0	NA
chr8	6400000	6500000	0	0.0	NA
chr8	6500000	6600000	7139	1971.0	0.276089088108
chr8	6600000	6700000	8866	3011.0	0.339612000902
chr8	6700000	6800000	9253	3144.0	0.339781692424
chr8	6800000	6900000	0	0.0	NA
chr8	6900000	7000000	115	48.0	0.417391304348
chr8	7000000	7100000	0	0.0	NA
chr8	7100000	7200000	0	0.0	NA
chr8	7200000	7300000	0	0.0	NA
chr8	7300000	7400000	0	0.0	NA
chr8	7400000	7500000	0	0.0	NA
chr8	7500000	7600000	0	0.0	NA
chr8	7600000	7700000	0	0.0	NA
chr8	7700000	7800000	0	0.0	NA
chr8	7800000	7900000	0	0.0	NA
chr8	7900000	8000000	0	0.0	NA
chr8	8000000	8100000	351	115.0	0.327635327635
chr8	8100000	8200000	10787	2945.0	0.273013812923
chr8	8200000	8300000	10775	2659.0	0.246774941995
chr8	8300000	8400000	8737	2349.0	0.268856586929
chr8	8400000	8500000	25499	6511.0	0.255343346798
chr8	8500000	8600000	18969	5376.0	0.283409773842
chr8	8600000	8700000	8646	2224.0	0.257228776313
