chrX	0	100000	0	0.0	NA
chrX	100000	200000	0	0.0	NA
chrX	200000	300000	0	0.0	NA
chrX	300000	400000	0	0.0	NA
chrX	400000	500000	741	244.0	0.329284750337
chrX	500000	600000	10160	3178.0	0.312795275591
chrX	600000	700000	7577	2589.0	0.341691962518
chrX	700000	800000	15842	4908.0	0.309809367504
chrX	800000	900000	11656	3754.0	0.322065888813
chrX	900000	1000000	11742	3770.0	0.321069664452
chrX	1000000	1100000	939	309.0	0.329073482428
chrX	1100000	1200000	0	0.0	NA
chrX	1200000	1300000	5009	1722.0	0.343781193851
chrX	1300000	1400000	0	0.0	NA
chrX	1400000	1500000	0	0.0	NA
chrX	1500000	1600000	0	0.0	NA
chrX	1600000	1700000	811	249.0	0.307028360049
chrX	1700000	1800000	865	304.0	0.351445086705
chrX	1800000	1900000	0	0.0	NA
chrX	1900000	2000000	4591	1535.0	0.334349814855
chrX	2000000	2100000	4884	1712.0	0.350532350532
chrX	2100000	2200000	1687	607.0	0.359810314167
chrX	2200000	2300000	0	0.0	NA
chrX	2300000	2400000	0	0.0	NA
chrX	2400000	2500000	12952	4203.0	0.32450586782
chrX	2500000	2600000	6920	2433.0	0.351589595376
chrX	2600000	2700000	3036	1041.0	0.342885375494
chrX	2700000	2800000	1062	373.0	0.351224105461
chrX	2800000	2900000	396	126.0	0.318181818182
chrX	2900000	3000000	4092	1334.0	0.326001955034
chrX	3000000	3100000	10048	3295.0	0.327925955414
chrX	3100000	3200000	32270	10789.0	0.334335295941
chrX	3200000	3300000	12491	4211.0	0.337122728364
chrX	3300000	3400000	26308	9029.0	0.343203588262
chrX	3400000	3500000	22677	7624.0	0.336199673678
chrX	3500000	3600000	5780	1832.0	0.316955017301
chrX	3600000	3700000	6659	2258.0	0.339089953446
chrX	3700000	3800000	2714	974.0	0.358879882093
chrX	3800000	3900000	8497	2798.0	0.329292691538
chrX	3900000	4000000	28774	9044.0	0.314311531243
chrX	4000000	4100000	29095	9205.0	0.31637738443
chrX	4100000	4200000	27682	9014.0	0.325626761072
chrX	4200000	4300000	36936	11958.0	0.323749187784
chrX	4300000	4400000	31973	10133.0	0.316923654333
chrX	4400000	4500000	37235	11624.0	0.312179401101
chrX	4500000	4600000	21527	6916.0	0.321270962048
chrX	4600000	4700000	26590	8206.0	0.308612260248
chrX	4700000	4800000	29885	9595.0	0.321064078969
chrX	4800000	4900000	27894	9025.0	0.323546282355
chrX	4900000	5000000	34546	11034.0	0.319400219997
chrX	5000000	5100000	22114	7061.0	0.319299990956
chrX	5100000	5200000	30931	9986.0	0.322847628593
chrX	5200000	5300000	33813	10847.0	0.320793777541
chrX	5300000	5400000	28008	8811.0	0.314588688946
chrX	5400000	5500000	34311	10638.0	0.310046340824
chrX	5500000	5600000	23388	7170.0	0.306567470498
chrX	5600000	5700000	15379	4605.0	0.299434293517
chrX	5700000	5800000	40373	12309.0	0.304881975578
chrX	5800000	5900000	4039	1446.0	0.358009408269
chrX	5900000	6000000	0	0.0	NA
chrX	6000000	6100000	0	0.0	NA
chrX	6100000	6200000	21774	6586.0	0.302470836778
chrX	6200000	6300000	40407	12094.0	0.29930457594
chrX	6300000	6400000	38778	11695.0	0.301588529579
chrX	6400000	6500000	31982	9443.0	0.295259833656
chrX	6500000	6600000	28386	8806.0	0.310223349539
chrX	6600000	6700000	28260	8626.0	0.305237084218
chrX	6700000	6800000	44022	12980.0	0.294852573713
chrX	6800000	6900000	36082	10263.0	0.28443545258
chrX	6900000	7000000	17237	4929.0	0.285954632477
chrX	7000000	7100000	0	0.0	NA
chrX	7100000	7200000	0	0.0	NA
chrX	7200000	7300000	10524	3348.0	0.318129988597
chrX	7300000	7400000	50303	14790.0	0.294018249409
chrX	7400000	7500000	44920	13148.0	0.292698130009
chrX	7500000	7600000	41904	12638.0	0.301594119893
chrX	7600000	7700000	23130	6708.0	0.290012970169
chrX	7700000	7800000	53844	16064.0	0.298343362306
chrX	7800000	7900000	32692	9412.0	0.287899180228
chrX	7900000	8000000	40116	11160.0	0.278193239605
chrX	8000000	8100000	39085	11169.0	0.285761801203
chrX	8100000	8200000	37093	10171.0	0.274202679751
chrX	8200000	8300000	46440	12992.0	0.279758828596
chrX	8300000	8400000	51880	15275.0	0.294429452583
chrX	8400000	8500000	35389	10469.0	0.29582638673
chrX	8500000	8600000	0	0.0	NA
chrX	8600000	8700000	0	0.0	NA
chrX	8700000	8800000	32242	8602.0	0.266794863842
chrX	8800000	8900000	62412	15906.0	0.254854835609
chrX	8900000	9000000	17788	5120.0	0.287834495165
chrX	9000000	9100000	45625	11658.0	0.255517808219
chrX	9100000	9200000	58523	15377.0	0.262751396887
chrX	9200000	9300000	42854	11485.0	0.268002986886
chrX	9300000	9400000	38933	11376.0	0.292194282485
chrX	9400000	9500000	10390	3019.0	0.290567853705
chrX	9500000	9600000	0	0.0	NA
chrX	9600000	9700000	0	0.0	NA
chrX	9700000	9800000	6017	1677.0	0.278710320758
chrX	9800000	9900000	0	0.0	NA
chrX	9900000	10000000	16340	4341.0	0.265667074663
chrX	10000000	10100000	0	0.0	NA
chrX	10100000	10200000	1635	491.0	0.300305810398
chrX	10200000	10300000	1662	322.0	0.193742478941
chrX	10300000	10400000	45679	10646.0	0.233061144071
chrX	10400000	10500000	5366	1448.0	0.269847185986
chrX	10500000	10600000	0	0.0	NA
chrX	10600000	10700000	0	0.0	NA
chrX	10700000	10800000	0	0.0	NA
chrX	10800000	10900000	9287	1966.0	0.211693765479
chrX	10900000	11000000	0	0.0	NA
chrX	11000000	11100000	0	0.0	NA
chrX	11100000	11200000	3694	1262.0	0.34163508392
chrX	11200000	11300000	0	0.0	NA
