chr9	0	100000	0	0.0	NA
chr9	100000	200000	0	0.0	NA
chr9	200000	300000	7313	453.0	0.0619444824286
chr9	300000	400000	0	0.0	NA
chr9	400000	500000	0	0.0	NA
chr9	500000	600000	0	0.0	NA
chr9	600000	700000	0	0.0	NA
chr9	700000	800000	28013	2080.0	0.0742512404955
chr9	800000	900000	11905	700.0	0.0587988240235
chr9	900000	1000000	8885	446.0	0.0501969611705
chr9	1000000	1100000	69300	4103.0	0.0592063492063
chr9	1100000	1200000	65858	3561.0	0.0540708797716
chr9	1200000	1300000	79561	4318.0	0.0542728221113
chr9	1300000	1400000	81849	4608.0	0.0562987941209
chr9	1400000	1500000	83172	4919.0	0.0591424998798
chr9	1500000	1600000	72036	4460.0	0.0619134877006
chr9	1600000	1700000	81941	4909.0	0.0599089588851
chr9	1700000	1800000	76980	4233.0	0.0549883086516
chr9	1800000	1900000	79426	4655.0	0.0586080124896
chr9	1900000	2000000	79880	4415.0	0.0552704056084
chr9	2000000	2100000	11423	554.0	0.0484986430885
chr9	2100000	2200000	5347	314.0	0.0587245184215
chr9	2200000	2300000	47213	2800.0	0.0593056997014
chr9	2300000	2400000	75117	4391.0	0.0584554761239
chr9	2400000	2500000	14855	854.0	0.0574890609222
chr9	2500000	2600000	0	0.0	NA
chr9	2600000	2700000	32024	2014.0	0.0628903322508
chr9	2700000	2800000	71797	4257.0	0.0592921709821
chr9	2800000	2900000	40968	2244.0	0.0547744581136
chr9	2900000	3000000	88763	5127.0	0.0577605533837
chr9	3000000	3100000	85934	5157.0	0.0600111713641
chr9	3100000	3200000	58982	3359.0	0.0569495778373
chr9	3200000	3300000	15755	880.0	0.0558552840368
chr9	3300000	3400000	0	0.0	NA
chr9	3400000	3500000	0	0.0	NA
chr9	3500000	3600000	0	0.0	NA
chr9	3600000	3700000	4323	245.0	0.0566736062919
chr9	3700000	3800000	80907	4462.0	0.0551497398247
chr9	3800000	3900000	15608	843.0	0.0540107637109
chr9	3900000	4000000	0	0.0	NA
chr9	4000000	4100000	0	0.0	NA
chr9	4100000	4200000	0	0.0	NA
chr9	4200000	4300000	0	0.0	NA
chr9	4300000	4400000	73114	4249.0	0.0581147249501
chr9	4400000	4500000	59097	3539.0	0.0598845965108
chr9	4500000	4600000	0	0.0	NA
chr9	4600000	4700000	6443	322.0	0.0499767189198
chr9	4700000	4800000	29524	1815.0	0.0614754098361
chr9	4800000	4900000	9102	512.0	0.0562513733245
chr9	4900000	5000000	49969	2777.0	0.0555744561628
chr9	5000000	5100000	0	0.0	NA
chr9	5100000	5200000	35109	2052.0	0.0584465521661
chr9	5200000	5300000	30487	2182.0	0.0715714894873
chr9	5300000	5400000	24604	1446.0	0.0587709315558
chr9	5400000	5500000	0	0.0	NA
chr9	5500000	5600000	0	0.0	NA
chr9	5600000	5700000	0	0.0	NA
chr9	5700000	5800000	4027	280.0	0.0695306679911
chr9	5800000	5900000	41631	2335.0	0.0560880113377
chr9	5900000	6000000	6419	328.0	0.0510983019162
chr9	6000000	6100000	47800	2685.0	0.0561715481172
chr9	6100000	6200000	63240	3361.0	0.053146742568
chr9	6200000	6300000	19052	1091.0	0.0572643292043
chr9	6300000	6400000	45855	2424.0	0.0528622832843
chr9	6400000	6500000	6459	354.0	0.0548072457037
chr9	6500000	6600000	12864	788.0	0.0612562189055
chr9	6600000	6700000	8974	558.0	0.0621796300423
chr9	6700000	6800000	2836	183.0	0.0645275035261
chr9	6800000	6900000	0	0.0	NA
chr9	6900000	7000000	0	0.0	NA
chr9	7000000	7100000	0	0.0	NA
chr9	7100000	7200000	19836	1074.0	0.0541439806413
chr9	7200000	7300000	72627	4244.0	0.0584355680394
chr9	7300000	7400000	89606	5266.0	0.0587683860456
chr9	7400000	7500000	75406	4479.0	0.0593984563563
chr9	7500000	7600000	85269	5190.0	0.0608661999085
chr9	7600000	7700000	76644	4875.0	0.0636057617035
chr9	7700000	7800000	79481	4610.0	0.0580012833256
chr9	7800000	7900000	73384	4375.0	0.0596179003598
chr9	7900000	8000000	86169	5068.0	0.0588146549223
chr9	8000000	8100000	54755	3350.0	0.0611816272487
chr9	8100000	8200000	83182	4832.0	0.0580894905148
chr9	8200000	8300000	79570	4540.0	0.0570566796531
chr9	8300000	8400000	9661	612.0	0.063347479557
chr9	8400000	8500000	0	0.0	NA
chr9	8500000	8600000	0	0.0	NA
chr9	8600000	8700000	0	0.0	NA
chr9	8700000	8800000	0	0.0	NA
